treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
BBLimS,4,1,108,42,Buyer,118,70,,,,Manual,Replaced
BBLimS,4,1,111,42,Buyer,118,40,,,,Manual,Replaced
BBLimS,4,1,111,48,Buyer,98,44,,,,Manual,Expired
BBLimS,4,1,113,42,Buyer,118,50,,,,Manual,Replaced
BBLimS,4,1,116,46,Buyer,103,30,,,,Manual,Expired
BBLimS,4,1,116,38,Buyer,133,130,,,,Manual,Expired
BBLimS,4,1,116,43,Buyer,113,55,,,,Manual,Expired
BBLimS,4,1,116,42,Buyer,118,50,,,,Manual,Replaced
BBLimS,4,1,117,47,Seller,103,200,,,,Manual,Expired
BBLimS,4,1,120,42,Buyer,118,80,,,,Manual,Expired
BBLimS,4,2,5,40,Buyer,128,25,,,,Manual,Expired
BBLimS,4,2,6,41,Buyer,123,95,,,,Manual,Expired
BBLimS,4,2,7,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,2,7,48,Buyer,98,56,,,,Manual,Expired
BBLimS,4,2,8,42,Buyer,118,50,,,,Manual,Replaced
BBLimS,4,2,10,38,Buyer,133,125,125.0,39.0,10.0,Manual,Accepted
BBLimS,4,2,10,39,Seller,73,110,125.0,38.0,10.0,Manual,Replaced
BBLimS,4,2,13,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,2,14,43,Buyer,113,99,,,,Manual,Expired
BBLimS,4,2,15,42,Buyer,118,30,,,,Manual,Replaced
BBLimS,4,2,17,40,Buyer,128,20,,,,Manual,Expired
BBLimS,4,2,19,42,Buyer,118,40,,,,Manual,Replaced
BBLimS,4,2,22,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,2,23,41,Buyer,123,97,,,,Manual,Expired
BBLimS,4,2,24,48,Buyer,98,24,,,,Manual,Expired
BBLimS,4,2,25,44,Seller,93,125,,,,Manual,Expired
BBLimS,4,2,25,42,Buyer,118,10,,,,Manual,Replaced
BBLimS,4,2,27,47,Seller,103,149,,,,Manual,Expired
BBLimS,4,2,28,42,Buyer,118,60,,,,Manual,Replaced
BBLimS,4,2,32,42,Buyer,118,40,,,,Manual,Replaced
BBLimS,4,2,34,37,Buyer,138,50,,,,Manual,Expired
BBLimS,4,2,35,46,Buyer,103,90,,,,Manual,Expired
BBLimS,4,2,36,42,Buyer,118,70,,,,Manual,Replaced
BBLimS,4,2,39,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,2,40,44,Seller,93,124,,,,Manual,Expired
BBLimS,4,2,41,48,Buyer,98,60,,,,Manual,Expired
BBLimS,4,2,42,47,Seller,103,200,,,,Manual,Replaced
BBLimS,4,2,46,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,2,47,37,Buyer,138,50,,,,Manual,Expired
BBLimS,4,2,49,47,Seller,103,111,,,,Manual,Expired
BBLimS,4,2,49,42,Buyer,118,30,,,,Manual,Replaced
BBLimS,4,2,49,46,Buyer,103,90,,,,Manual,Expired
BBLimS,4,2,51,44,Seller,93,123,,,,Manual,Expired
BBLimS,4,2,53,45,Buyer,108,25,,,,Manual,Replaced
BBLimS,4,2,54,42,Buyer,118,40,,,,Manual,Replaced
BBLimS,4,2,57,41,Buyer,123,100,,,,Manual,Expired
BBLimS,4,2,57,45,Buyer,108,10,,,,Manual,Replaced
BBLimS,4,2,58,48,Buyer,98,76,,,,Manual,Expired
BBLimS,4,2,59,42,Buyer,118,30,,,,Manual,Replaced
BBLimS,4,2,62,44,Seller,93,123,,,,Manual,Expired
BBLimS,4,2,62,47,Seller,103,103,103.0,42.0,63.0,Manual,Accepted
BBLimS,4,2,63,42,Buyer,118,103,103.0,47.0,63.0,Manual,Replaced
BBLimS,4,2,66,45,Buyer,108,40,,,,Manual,Replaced
BBLimS,4,2,67,46,Buyer,103,90,,,,Manual,Expired
BBLimS,4,2,68,41,Buyer,123,103,,,,Manual,Expired
BBLimS,4,2,69,49,Buyer,93,56,,,,Manual,Expired
BBLimS,4,2,70,45,Buyer,108,70,,,,Manual,Replaced
BBLimS,4,2,77,44,Seller,93,123,,,,Manual,Expired
BBLimS,4,2,78,37,Buyer,138,50,,,,Manual,Expired
BBLimS,4,2,80,45,Buyer,108,65,,,,Manual,Expired
BBLimS,4,2,81,46,Buyer,103,90,,,,Manual,Expired
BBLimS,4,2,84,41,Buyer,123,107,,,,Manual,Expired
BBLimS,4,2,87,48,Buyer,98,76,,,,Manual,Expired
BBLimS,4,2,87,44,Seller,93,122,,,,Manual,Replaced
BBLimS,4,2,92,37,Buyer,138,50,,,,Manual,Expired
BBLimS,4,2,93,44,Seller,93,120,,,,Manual,Replaced
BBLimS,4,2,94,46,Buyer,103,90,,,,Manual,Expired
BBLimS,4,2,100,44,Seller,93,115,,,,Manual,Replaced
BBLimS,4,2,101,41,Buyer,123,110,110.0,44.0,104.0,Manual,Accepted
BBLimS,4,2,104,44,Seller,93,110,110.0,41.0,104.0,Manual,Replaced
BBLimS,4,2,104,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,2,106,48,Buyer,98,82,,,,Manual,Expired
BBLimS,4,2,109,46,Buyer,103,100,,,,Manual,Expired
BBLimS,4,2,110,40,Buyer,128,12,,,,Manual,Expired
BBLimS,4,2,116,37,Buyer,138,50,,,,Manual,Expired
BBLimS,4,3,4,38,Buyer,133,115,115.0,44.0,5.0,Manual,Accepted
BBLimS,4,3,5,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,3,5,44,Seller,93,115,115.0,38.0,5.0,Manual,Replaced
BBLimS,4,3,6,39,Seller,73,150,,,,Manual,Expired
BBLimS,4,3,8,41,Buyer,123,95,,,,Manual,Expired
BBLimS,4,3,9,37,Buyer,138,50,,,,Manual,Replaced
BBLimS,4,3,10,48,Buyer,98,52,,,,Manual,Expired
BBLimS,4,3,10,40,Buyer,128,15,,,,Manual,Expired
BBLimS,4,3,12,47,Seller,103,188,,,,Manual,Expired
BBLimS,4,3,15,42,Buyer,118,102,,,,Manual,Replaced
BBLimS,4,3,16,37,Buyer,138,56,,,,Manual,Expired
BBLimS,4,3,19,49,Buyer,93,68,,,,Manual,Expired
BBLimS,4,3,21,42,Buyer,118,103,,,,Manual,Replaced
BBLimS,4,3,22,47,Seller,103,104,,,,Manual,Replaced
BBLimS,4,3,23,41,Buyer,123,100,,,,Manual,Expired
BBLimS,4,3,24,39,Seller,73,125,,,,Manual,Expired
BBLimS,4,3,27,42,Buyer,118,10,,,,Manual,Replaced
BBLimS,4,3,30,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,3,30,47,Seller,103,103,103.0,42.0,37.0,Manual,Accepted
BBLimS,4,3,32,42,Buyer,118,30,,,,Manual,Replaced
BBLimS,4,3,35,37,Buyer,138,42,,,,Manual,Expired
BBLimS,4,3,37,41,Buyer,123,102,,,,Manual,Expired
BBLimS,4,3,37,42,Buyer,118,118,103.0,47.0,37.0,Manual,Replaced
BBLimS,4,3,38,43,Buyer,113,88,,,,Manual,Expired
BBLimS,4,3,39,39,Seller,73,110,,,,Manual,Expired
BBLimS,4,3,41,48,Buyer,98,66,,,,Manual,Expired
BBLimS,4,3,43,46,Buyer,103,30,,,,Manual,Expired
BBLimS,4,3,50,41,Buyer,123,105,105.0,39.0,53.0,Manual,Accepted
BBLimS,4,3,53,39,Seller,73,100,105.0,41.0,53.0,Manual,Replaced
BBLimS,4,3,61,49,Buyer,93,58,,,,Manual,Expired
BBLimS,4,3,62,48,Buyer,98,98,,,,Manual,Expired
BBLimS,4,3,67,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,3,89,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,3,97,48,Buyer,98,98,,,,Manual,Expired
BBLimS,4,3,105,45,Buyer,108,103,,,,Manual,Expired
BBLimS,4,3,106,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,3,119,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,4,15,41,Buyer,123,100,,,,Manual,Expired
BBLimS,4,4,15,37,Buyer,138,60,,,,Manual,Expired
BBLimS,4,4,16,42,Buyer,118,102,,,,Manual,Replaced
BBLimS,4,4,19,44,Seller,93,120,,,,Manual,Replaced
BBLimS,4,4,20,43,Buyer,113,88,,,,Manual,Expired
BBLimS,4,4,20,42,Buyer,118,100,,,,Manual,Replaced
BBLimS,4,4,22,38,Buyer,133,105,,,,Manual,Expired
BBLimS,4,4,26,39,Seller,73,110,110.0,42.0,31.0,Manual,Accepted
BBLimS,4,4,26,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,4,26,42,Buyer,118,90,,,,Manual,Replaced
BBLimS,4,4,29,44,Seller,93,115,,,,Manual,Replaced
BBLimS,4,4,30,41,Buyer,123,102,,,,Manual,Expired
BBLimS,4,4,31,42,Buyer,118,110,110.0,39.0,31.0,Manual,Replaced
BBLimS,4,4,35,44,Seller,93,114,,,,Manual,Expired
BBLimS,4,4,40,48,Buyer,98,40,,,,Manual,Expired
BBLimS,4,4,41,47,Seller,103,104,,,,Manual,Expired
BBLimS,4,4,48,44,Seller,93,113,,,,Manual,Replaced
BBLimS,4,4,48,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,4,49,37,Buyer,138,1,,,,Manual,Expired
BBLimS,4,4,50,44,Seller,93,113,,,,Manual,Replaced
BBLimS,4,4,52,41,Buyer,123,103,,,,Manual,Expired
BBLimS,4,4,52,47,Seller,103,199,,,,Manual,Expired
BBLimS,4,4,58,44,Seller,93,109,,,,Manual,Replaced
BBLimS,4,4,65,48,Buyer,98,1,,,,Manual,Expired
BBLimS,4,4,65,44,Seller,93,103,103.0,41.0,67.0,Manual,Accepted
BBLimS,4,4,66,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,4,67,41,Buyer,123,104,103.0,44.0,67.0,Manual,Replaced
BBLimS,4,4,87,46,Buyer,103,80,,,,Manual,Replaced
BBLimS,4,4,95,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,4,95,45,Buyer,108,103,,,,Manual,Expired
BBLimS,4,4,96,48,Buyer,98,77,,,,Manual,Expired
BBLimS,4,4,105,49,Buyer,93,28,,,,Manual,Expired
BBLimS,4,4,111,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,4,119,38,Buyer,133,120,,,,Manual,Expired
BBLimS,4,5,6,38,Buyer,133,115,,,,Manual,Expired
BBLimS,4,5,9,41,Buyer,123,100,,,,Manual,Expired
BBLimS,4,5,10,46,Buyer,103,100,,,,Manual,Expired
BBLimS,4,5,10,44,Seller,93,120,,,,Manual,Expired
BBLimS,4,5,12,42,Buyer,118,100,,,,Manual,Replaced
BBLimS,4,5,12,49,Buyer,93,70,,,,Manual,Expired
BBLimS,4,5,15,39,Seller,73,125,,,,Manual,Expired
BBLimS,4,5,16,43,Buyer,113,85,,,,Manual,Expired
BBLimS,4,5,16,42,Buyer,118,10,,,,Manual,Replaced
BBLimS,4,5,17,48,Buyer,98,34,,,,Manual,Expired
BBLimS,4,5,20,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,5,21,47,Seller,103,111,111.0,38.0,22.0,Manual,Accepted
BBLimS,4,5,22,38,Buyer,133,120,111.0,47.0,22.0,Manual,Replaced
BBLimS,4,5,23,44,Seller,93,113,113.0,37.0,27.0,Manual,Accepted
BBLimS,4,5,24,42,Buyer,118,30,,,,Manual,Replaced
BBLimS,4,5,24,41,Buyer,123,103,,,,Manual,Expired
BBLimS,4,5,27,37,Buyer,138,138,113.0,44.0,27.0,Manual,Replaced
BBLimS,4,5,28,42,Buyer,118,40,,,,Manual,Replaced
BBLimS,4,5,29,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,5,31,42,Buyer,118,10,,,,Manual,Replaced
BBLimS,4,5,35,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,5,38,42,Buyer,118,22,,,,Manual,Replaced
BBLimS,4,5,39,41,Buyer,123,104,,,,Manual,Expired
BBLimS,4,5,41,42,Buyer,118,12,,,,Manual,Replaced
BBLimS,4,5,42,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,5,43,39,Seller,73,110,,,,Manual,Expired
BBLimS,4,5,45,42,Buyer,118,16,,,,Manual,Replaced
BBLimS,4,5,48,42,Buyer,118,44,,,,Manual,Replaced
BBLimS,4,5,51,42,Buyer,118,33,,,,Manual,Replaced
BBLimS,4,5,56,42,Buyer,118,22,,,,Manual,Replaced
BBLimS,4,5,57,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,5,58,39,Seller,73,105,105.0,41.0,61.0,Manual,Accepted
BBLimS,4,5,59,49,Buyer,93,60,,,,Manual,Expired
BBLimS,4,5,59,42,Buyer,118,33,,,,Manual,Replaced
BBLimS,4,5,61,41,Buyer,123,105,105.0,39.0,61.0,Manual,Replaced
BBLimS,4,5,64,42,Buyer,118,12,,,,Manual,Replaced
BBLimS,4,5,69,42,Buyer,118,13,,,,Manual,Replaced
BBLimS,4,5,71,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,5,73,42,Buyer,118,33,,,,Manual,Replaced
BBLimS,4,5,76,42,Buyer,118,12,,,,Manual,Replaced
BBLimS,4,5,78,48,Buyer,98,75,,,,Manual,Expired
BBLimS,4,5,81,42,Buyer,118,23,,,,Manual,Replaced
BBLimS,4,5,85,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,5,91,42,Buyer,118,63,,,,Manual,Replaced
BBLimS,4,5,97,42,Buyer,118,13,,,,Manual,Replaced
BBLimS,4,5,97,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,5,100,45,Buyer,108,80,,,,Manual,Expired
BBLimS,4,5,102,42,Buyer,118,35,,,,Manual,Replaced
BBLimS,4,5,106,49,Buyer,93,60,,,,Manual,Expired
BBLimS,4,5,108,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,5,113,42,Buyer,118,12,,,,Manual,Expired
BBLimS,4,5,116,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,6,5,43,Buyer,113,77,,,,Manual,Expired
BBLimS,4,6,5,38,Buyer,133,115,115.0,39.0,14.0,Manual,Accepted
BBLimS,4,6,9,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,6,13,39,Seller,73,110,115.0,38.0,14.0,Manual,Replaced
BBLimS,4,6,15,45,Buyer,108,108,,,,Manual,Expired
BBLimS,4,6,18,44,Seller,93,126,126.0,37.0,24.0,Manual,Accepted
BBLimS,4,6,19,41,Buyer,123,100,,,,Manual,Expired
BBLimS,4,6,24,37,Buyer,138,130,126.0,44.0,24.0,Manual,Replaced
BBLimS,4,6,27,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,6,34,49,Buyer,93,65,,,,Manual,Expired
BBLimS,4,6,36,41,Buyer,123,102,,,,Manual,Expired
BBLimS,4,6,38,47,Seller,103,123,,,,Manual,Expired
BBLimS,4,6,41,48,Buyer,98,50,,,,Manual,Expired
BBLimS,4,6,46,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,6,48,47,Seller,103,115,,,,Manual,Expired
BBLimS,4,6,52,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,6,56,42,Buyer,118,12,,,,Manual,Replaced
BBLimS,4,6,59,47,Seller,103,112,,,,Manual,Expired
BBLimS,4,6,62,42,Buyer,118,102,,,,Manual,Replaced
BBLimS,4,6,63,46,Buyer,103,80,,,,Manual,Expired
BBLimS,4,6,66,42,Buyer,118,100,,,,Manual,Replaced
BBLimS,4,6,71,41,Buyer,123,102,,,,Manual,Expired
BBLimS,4,6,76,42,Buyer,118,103,,,,Manual,Replaced
BBLimS,4,6,82,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,6,83,42,Buyer,118,100,,,,Manual,Replaced
BBLimS,4,6,87,41,Buyer,123,103,,,,Manual,Expired
BBLimS,4,6,88,49,Buyer,93,56,,,,Manual,Expired
BBLimS,4,6,91,42,Buyer,118,109,,,,Manual,Replaced
BBLimS,4,6,97,42,Buyer,118,109,,,,Manual,Replaced
BBLimS,4,6,97,48,Buyer,98,98,,,,Manual,Expired
BBLimS,4,6,97,41,Buyer,123,104,,,,Manual,Replaced
BBLimS,4,6,102,42,Buyer,118,105,,,,Manual,Replaced
BBLimS,4,6,103,41,Buyer,123,105,,,,Manual,Replaced
BBLimS,4,6,104,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,6,106,42,Buyer,118,108,,,,Manual,Replaced
BBLimS,4,6,109,41,Buyer,123,106,,,,Manual,Replaced
BBLimS,4,6,113,47,Seller,103,110,110.0,41.0,114.0,Manual,Accepted
BBLimS,4,6,114,41,Buyer,123,110,110.0,47.0,114.0,Manual,Replaced
BBLimS,4,6,115,42,Buyer,118,106,,,,Manual,Replaced
BBLimS,4,6,121,42,Buyer,118,104,,,,Manual,Expired
BBLimS,4,6,164,49,Buyer,93,56,,,,Manual,Expired
BBLimS,4,6,218,49,Buyer,93,34,,,,Manual,Expired
BBLimS,4,7,9,48,Buyer,98,77,,,,Manual,Expired
BBLimS,4,7,21,44,Seller,93,140,,,,Manual,Expired
BBLimS,4,7,21,38,Buyer,133,110,,,,Manual,Expired
BBLimS,4,7,22,42,Buyer,118,20,,,,Manual,Replaced
BBLimS,4,7,25,39,Seller,73,125,,,,Manual,Expired
BBLimS,4,7,27,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,7,27,42,Buyer,118,109,,,,Manual,Replaced
BBLimS,4,7,28,47,Seller,103,112,,,,Manual,Expired
BBLimS,4,7,33,41,Buyer,123,102,,,,Manual,Expired
BBLimS,4,7,33,42,Buyer,118,100,,,,Manual,Replaced
BBLimS,4,7,37,44,Seller,93,131,,,,Manual,Expired
BBLimS,4,7,39,42,Buyer,118,108,,,,Manual,Replaced
BBLimS,4,7,40,39,Seller,73,120,,,,Manual,Expired
BBLimS,4,7,43,42,Buyer,118,108,,,,Manual,Replaced
BBLimS,4,7,44,38,Buyer,133,115,115.0,47.0,47.0,Manual,Accepted
BBLimS,4,7,47,47,Seller,103,111,115.0,38.0,47.0,Manual,Replaced
BBLimS,4,7,49,41,Buyer,123,103,,,,Manual,Expired
BBLimS,4,7,50,46,Buyer,103,103,,,,Manual,Expired
BBLimS,4,7,51,44,Seller,93,123,,,,Manual,Expired
BBLimS,4,7,53,42,Buyer,118,105,,,,Manual,Replaced
BBLimS,4,7,54,39,Seller,73,115,,,,Manual,Expired
BBLimS,4,7,59,42,Buyer,118,103,,,,Manual,Replaced
BBLimS,4,7,66,45,Buyer,108,55,,,,Manual,Expired
BBLimS,4,7,66,42,Buyer,118,103,,,,Manual,Replaced
BBLimS,4,7,68,41,Buyer,123,104,,,,Manual,Expired
BBLimS,4,7,68,46,Buyer,103,100,,,,Manual,Expired
BBLimS,4,7,69,39,Seller,73,105,105.0,42.0,71.0,Manual,Accepted
BBLimS,4,7,71,42,Buyer,118,118,105.0,39.0,71.0,Manual,Replaced
BBLimS,4,7,76,44,Seller,93,115,,,,Manual,Expired
BBLimS,4,7,81,43,Buyer,113,88,,,,Manual,Expired
BBLimS,4,7,83,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,7,85,41,Buyer,123,105,,,,Manual,Expired
BBLimS,4,7,89,48,Buyer,98,65,,,,Manual,Expired
BBLimS,4,7,91,37,Buyer,138,88,,,,Manual,Expired
BBLimS,4,7,94,44,Seller,93,106,106.0,41.0,101.0,Manual,Accepted
BBLimS,4,7,99,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,7,101,41,Buyer,123,106,106.0,44.0,101.0,Manual,Replaced
BBLimS,4,7,105,37,Buyer,138,138,,,,Manual,Expired
BBLimS,4,7,116,40,Buyer,128,25,,,,Manual,Expired
BBLimS,4,7,119,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,7,120,37,Buyer,138,138,,,,Manual,Expired
BBLimS,4,8,5,40,Buyer,128,15,,,,Manual,Expired
BBLimS,4,8,6,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,8,6,44,Seller,93,135,,,,Manual,Expired
BBLimS,4,8,8,41,Buyer,123,100,,,,Manual,Expired
BBLimS,4,8,9,39,Seller,73,125,,,,Manual,Expired
BBLimS,4,8,15,48,Buyer,98,44,,,,Manual,Expired
BBLimS,4,8,24,44,Seller,93,125,,,,Manual,Expired
BBLimS,4,8,26,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,8,27,42,Buyer,118,102,,,,Manual,Replaced
BBLimS,4,8,29,39,Seller,73,115,115.0,42.0,30.0,Manual,Accepted
BBLimS,4,8,30,42,Buyer,118,118,115.0,39.0,30.0,Manual,Replaced
BBLimS,4,8,32,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,8,32,38,Buyer,133,110,,,,Manual,Expired
BBLimS,4,8,41,49,Buyer,93,60,,,,Manual,Expired
BBLimS,4,8,44,44,Seller,93,117,,,,Manual,Expired
BBLimS,4,8,45,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,8,51,38,Buyer,133,115,115.0,44.0,59.0,Manual,Accepted
BBLimS,4,8,52,41,Buyer,123,102,,,,Manual,Expired
BBLimS,4,8,54,43,Buyer,113,111,,,,Manual,Expired
BBLimS,4,8,59,44,Seller,93,107,115.0,38.0,59.0,Manual,Replaced
BBLimS,4,8,60,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,8,62,40,Buyer,128,25,,,,Manual,Expired
BBLimS,4,8,64,45,Buyer,108,76,,,,Manual,Expired
BBLimS,4,8,69,47,Seller,103,110,,,,Manual,Expired
BBLimS,4,8,69,41,Buyer,123,103,,,,Manual,Expired
BBLimS,4,8,74,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,8,91,47,Seller,103,109,,,,Manual,Expired
BBLimS,4,8,97,41,Buyer,123,104,,,,Manual,Replaced
BBLimS,4,8,98,48,Buyer,98,77,,,,Manual,Expired
BBLimS,4,8,100,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,8,103,49,Buyer,93,65,,,,Manual,Expired
BBLimS,4,8,103,41,Buyer,123,105,,,,Manual,Replaced
BBLimS,4,8,107,41,Buyer,123,106,,,,Manual,Expired
BBLimS,4,8,114,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,8,118,41,Buyer,123,102,,,,Manual,Expired
BBLimS,4,8,121,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,9,3,40,Buyer,128,30,,,,Manual,Expired
BBLimS,4,9,7,39,Seller,73,125,,,,Manual,Expired
BBLimS,4,9,7,44,Seller,93,145,,,,Manual,Expired
BBLimS,4,9,9,41,Buyer,123,102,,,,Manual,Replaced
BBLimS,4,9,10,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,9,10,43,Buyer,113,89,,,,Manual,Expired
BBLimS,4,9,10,49,Buyer,93,49,,,,Manual,Expired
BBLimS,4,9,11,48,Buyer,98,98,,,,Manual,Expired
BBLimS,4,9,12,47,Seller,103,110,110.0,42.0,13.0,Manual,Accepted
BBLimS,4,9,13,42,Buyer,118,118,110.0,47.0,13.0,Manual,Replaced
BBLimS,4,9,16,41,Buyer,123,103,,,,Manual,Expired
BBLimS,4,9,17,38,Buyer,133,115,115.0,39.0,27.0,Manual,Accepted
BBLimS,4,9,27,39,Seller,73,115,115.0,38.0,27.0,Manual,Replaced
BBLimS,4,9,40,41,Buyer,123,104,,,,Manual,Expired
BBLimS,4,9,40,46,Buyer,103,40,,,,Manual,Replaced
BBLimS,4,9,40,44,Seller,93,132,,,,Manual,Expired
BBLimS,4,9,44,37,Buyer,138,99,,,,Manual,Expired
BBLimS,4,9,45,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,9,91,41,Buyer,123,105,,,,Manual,Expired
BBLimS,4,9,91,43,Buyer,113,99,,,,Manual,Expired
BBLimS,4,9,91,48,Buyer,98,98,,,,Manual,Expired
BBLimS,4,9,92,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,9,92,44,Seller,93,120,,,,Manual,Expired
BBLimS,4,9,126,41,Buyer,123,107,,,,Manual,Expired
BBLimS,4,9,127,48,Buyer,98,90,,,,Manual,Expired
BBLimS,4,9,127,46,Buyer,103,80,,,,Manual,Replaced
BBLimS,4,9,127,44,Seller,93,112,,,,Manual,Expired
BBLimS,4,9,130,40,Buyer,128,15,,,,Manual,Expired
BBLimS,4,9,136,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,9,139,41,Buyer,123,105,,,,Manual,Replaced
BBLimS,4,9,142,41,Buyer,123,110,,,,Manual,Expired
BBLimS,4,10,44,49,Buyer,93,60,,,,Manual,Expired
BBLimS,4,10,47,40,Buyer,128,28,,,,Manual,Expired
BBLimS,4,10,50,39,Seller,73,125,,,,Manual,Expired
BBLimS,4,10,51,41,Buyer,123,104,104.0,44.0,52.0,Manual,Accepted
BBLimS,4,10,52,44,Seller,93,100,104.0,41.0,52.0,Manual,Replaced
BBLimS,4,10,66,48,Buyer,98,98,,,,Manual,Expired
BBLimS,4,10,67,38,Buyer,133,110,,,,Manual,Expired
BBLimS,4,10,83,47,Seller,103,111,111.0,42.0,87.0,Manual,Accepted
BBLimS,4,10,83,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,10,87,42,Buyer,118,118,111.0,47.0,87.0,Manual,Replaced
BBLimS,4,10,88,49,Buyer,93,60,,,,Manual,Expired
BBLimS,4,10,136,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,10,138,49,Buyer,93,48,,,,Manual,Expired
BBLimS,4,10,146,40,Buyer,128,28,,,,Manual,Expired
BBLimS,4,10,149,46,Buyer,103,50,,,,Manual,Replaced
BBLimS,4,10,149,46,Buyer,103,60,,,,Manual,Expired
BBLimS,4,10,159,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,10,173,46,Buyer,103,40,,,,Manual,Expired
BBLimS,4,10,180,37,Buyer,138,99,,,,Manual,Expired
BBLimS,4,10,189,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,10,204,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,10,218,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,10,231,46,Buyer,103,70,,,,Manual,Expired
BBLimS,4,10,250,46,Buyer,103,90,,,,Manual,Expired
BBLimS,4,10,263,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,10,321,46,Buyer,103,50,,,,Manual,Expired
BBLimS,4,10,478,37,Buyer,138,100,,,,Manual,Replaced
BBLimS,4,10,487,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,10,535,37,Buyer,138,100,,,,Manual,Expired
BBLimS,4,10,657,37,Buyer,138,10,,,,Manual,Expired
BBLimS,5,1,5,62,Seller,103,150,,,,Manual,Expired
BBLimS,5,1,7,55,Buyer,123,45,,,,Manual,Replaced
BBLimS,5,1,8,59,Buyer,108,49,,,,Manual,Expired
BBLimS,5,1,8,50,Seller,63,69,69.0,61.0,12.0,Manual,Accepted
BBLimS,5,1,9,60,Seller,98,98,,,,Manual,Expired
BBLimS,5,1,9,64,Seller,108,180,,,,Manual,Expired
BBLimS,5,1,10,54,Seller,73,90,,,,Manual,Expired
BBLimS,5,1,11,55,Buyer,123,68,,,,Manual,Replaced
BBLimS,5,1,12,61,Buyer,103,103,69.0,50.0,12.0,Manual,Replaced
BBLimS,5,1,14,52,Seller,68,70,70.0,55.0,14.0,Manual,Accepted
BBLimS,5,1,14,55,Buyer,123,120,70.0,52.0,14.0,Manual,Replaced
BBLimS,5,1,15,57,Seller,88,200,,,,Manual,Expired
BBLimS,5,1,17,56,Seller,83,100,100.0,53.0,20.0,Manual,Accepted
BBLimS,5,1,20,62,Seller,103,150,,,,Manual,Replaced
BBLimS,5,1,20,53,Buyer,133,100,100.0,56.0,20.0,Manual,Replaced
BBLimS,5,1,21,65,Buyer,93,80,,,,Manual,Replaced
